zeitstempel;temperature
2024-06-11 09:29:15.580411;17.60
2024-06-11 09:29:16.086172;17.60
2024-06-11 09:29:16.599422;17.60
2024-06-11 09:29:16.615426;17.60
2024-06-11 09:29:17.625905;17.60
2024-06-11 09:29:18.629194;17.60
2024-06-11 09:29:19.137466;17.60
2024-06-11 09:29:19.645718;17.60
2024-06-11 09:29:20.659121;17.60
2024-06-11 09:29:21.166901;17.60
2024-06-11 09:29:21.675043;17.60
2024-06-11 09:29:22.182743;17.60
2024-06-11 09:29:22.712108;17.60
2024-06-11 09:29:23.720472;17.60
2024-06-11 09:29:24.227763;17.60
2024-06-11 09:29:24.738987;17.60
2024-06-11 09:29:25.747730;17.60
2024-06-11 09:29:26.277325;17.60
2024-06-11 09:29:26.786016;17.60
2024-06-11 09:29:27.294109;17.60
2024-06-11 09:29:27.802033;17.60
2024-06-11 09:29:28.843209;17.60
2024-06-11 09:29:29.352583;17.60
2024-06-11 09:29:29.861241;17.60
2024-06-11 09:29:30.866757;17.60
2024-06-11 09:29:31.375033;17.60
2024-06-11 09:29:31.882235;17.50
2024-06-11 09:29:32.395436;17.50
2024-06-11 09:29:32.902690;17.50
2024-06-11 09:29:33.912339;17.50
2024-06-11 09:29:34.416102;17.50
2024-06-11 09:29:34.924021;17.50
2024-06-11 09:29:35.431692;17.50
2024-06-11 09:29:35.940196;17.50
2024-06-11 09:29:36.954300;17.50
2024-06-11 09:29:37.489791;17.50
2024-06-11 09:29:37.998674;17.50
2024-06-11 09:29:38.520860;17.50
2024-06-11 09:29:39.029293;17.50
2024-06-11 09:29:40.037892;17.50
2024-06-11 09:29:40.546461;17.50
2024-06-11 09:29:41.056795;17.50
2024-06-11 09:29:41.566987;17.50
2024-06-11 09:29:42.075396;17.50
2024-06-11 09:29:42.579082;17.50
2024-06-11 09:29:43.087228;17.50
2024-06-11 09:29:44.096338;17.50
2024-06-11 09:29:44.608773;17.50
2024-06-11 09:29:45.117094;17.50
2024-06-11 09:29:46.125806;17.50
2024-06-11 09:29:46.633089;17.50
2024-06-11 09:29:47.142203;17.50
2024-06-11 09:29:48.151823;17.50
2024-06-11 09:29:48.655150;17.50
2024-06-11 09:29:49.162978;17.50
2024-06-11 09:29:50.171433;17.50
2024-06-11 09:29:50.684436;17.50
2024-06-11 09:29:51.192822;17.50
2024-06-11 09:29:51.707062;17.50
2024-06-11 09:29:52.223166;17.50
2024-06-11 09:29:53.235160;17.50
2024-06-11 09:29:53.743278;17.50
2024-06-11 09:29:54.246530;17.50
2024-06-11 09:29:54.760231;17.40
2024-06-11 09:29:55.768192;17.40
2024-06-11 09:29:56.280672;17.40
2024-06-11 09:29:56.788993;17.40
2024-06-11 09:29:57.296355;17.40
2024-06-11 09:29:58.301276;17.40
2024-06-11 09:29:58.816010;17.40
2024-06-11 09:29:59.323193;17.40
2024-06-11 09:29:59.832596;17.40
2024-06-11 09:30:00.341138;17.40
2024-06-11 09:30:00.850633;17.40
2024-06-11 09:30:01.866696;17.40
2024-06-11 09:30:02.378726;17.40
2024-06-11 09:30:02.887762;17.40
2024-06-11 09:30:03.395118;17.40
2024-06-11 09:30:03.903079;17.40
2024-06-11 09:30:04.923182;17.40
2024-06-11 09:30:05.435883;17.40
2024-06-11 09:30:05.941604;17.40
2024-06-11 09:30:06.453955;17.40
2024-06-11 09:30:06.962270;17.40
2024-06-11 09:30:07.970778;17.40
2024-06-11 09:30:08.474076;17.40
2024-06-11 09:30:08.981480;17.40
2024-06-11 09:30:09.488720;17.40
2024-06-11 09:30:09.997477;17.40
2024-06-11 09:30:11.011408;17.40
2024-06-11 09:30:11.520023;17.40
2024-06-11 09:30:12.027317;17.40
2024-06-11 09:30:12.531320;17.40
2024-06-11 09:30:13.039630;17.40
2024-06-11 09:30:14.048349;17.40
2024-06-11 09:30:14.561328;17.40
2024-06-11 09:30:15.069117;17.40
2024-06-11 09:30:15.577408;17.40
2024-06-11 09:30:16.086029;17.40
2024-06-11 09:30:17.090810;17.40
2024-06-11 09:30:17.599270;17.40
2024-06-11 09:30:18.109016;17.40
2024-06-11 09:30:18.616975;17.30
2024-06-11 09:30:19.125077;17.30
2024-06-11 09:30:19.633451;17.30
2024-06-11 09:30:20.142053;17.30
2024-06-11 09:30:21.154859;17.30
2024-06-11 09:30:21.662959;17.30
2024-06-11 09:30:22.171203;17.30
2024-06-11 09:30:22.679712;17.30
2024-06-11 09:30:23.188146;17.30
2024-06-11 09:30:24.196866;17.30
2024-06-11 09:30:24.704083;17.30
2024-06-11 09:30:25.214096;17.30
2024-06-11 09:30:25.723860;17.30
2024-06-11 09:30:26.240556;17.30
2024-06-11 09:30:26.749387;17.30
2024-06-11 09:30:27.758448;17.30
2024-06-11 09:30:28.262093;17.30
2024-06-11 09:30:28.779629;17.30
2024-06-11 09:30:29.290729;17.30
2024-06-11 09:30:29.802031;17.30
2024-06-11 09:30:30.314305;17.30
2024-06-11 09:30:31.322515;17.30
2024-06-11 09:30:31.831242;17.30
2024-06-11 09:30:32.336104;17.30
2024-06-11 09:30:32.847056;17.30
2024-06-11 09:30:33.354469;17.30
2024-06-11 09:30:33.866598;17.30
2024-06-11 09:30:34.377243;17.30
2024-06-11 09:30:35.386044;17.20
2024-06-11 09:30:35.894171;17.20
2024-06-11 09:30:36.397488;17.20
2024-06-11 09:30:36.904975;17.20
2024-06-11 09:30:37.413435;17.20
2024-06-11 09:30:37.921971;17.20
2024-06-11 09:30:38.935828;17.20
2024-06-11 09:30:39.444198;17.20
2024-06-11 09:30:39.952326;17.30
2024-06-11 09:30:40.456046;17.30
2024-06-11 09:30:40.964483;17.30
2024-06-11 09:30:41.973533;17.30
2024-06-11 09:30:42.486394;17.30
2024-06-11 09:30:42.994373;17.30
2024-06-11 09:30:43.503604;17.30
2024-06-11 09:30:44.012319;17.30
2024-06-11 09:30:45.016500;17.20
2024-06-11 09:30:45.525130;17.20
2024-06-11 09:30:46.033229;17.20
2024-06-11 09:30:46.545510;17.20
2024-06-11 09:30:47.053975;17.20
2024-06-11 09:30:48.061871;17.20
2024-06-11 09:30:48.565642;17.20
2024-06-11 09:30:49.073869;17.20
2024-06-11 09:30:49.582051;17.20
2024-06-11 09:30:50.090424;17.20
2024-06-11 09:30:51.104292;17.20
2024-06-11 09:30:51.612687;17.20
2024-06-11 09:30:52.120746;17.20
2024-06-11 09:30:52.624612;17.20
2024-06-11 09:30:53.132702;17.20
2024-06-11 09:30:53.641413;17.20
2024-06-11 09:30:54.149555;17.20
2024-06-11 09:30:55.165197;17.20
2024-06-11 09:30:55.672398;17.20
2024-06-11 09:30:56.180606;17.20
2024-06-11 09:30:56.684138;17.20
2024-06-11 09:30:57.693601;17.20
2024-06-11 09:30:58.201594;17.20
2024-06-11 09:30:58.710162;17.20
2024-06-11 09:30:59.218537;17.20
2024-06-11 09:30:59.727046;17.20
2024-06-11 09:31:00.234788;17.20
2024-06-11 09:31:01.247942;17.20
2024-06-11 09:31:01.756283;17.20
2024-06-11 09:31:02.259719;17.20
2024-06-11 09:31:02.767977;17.20
2024-06-11 09:31:03.276324;17.20
2024-06-11 09:31:04.291452;17.20
2024-06-11 09:31:04.829465;17.20
2024-06-11 09:31:05.336837;17.20
2024-06-11 09:31:05.845884;17.20
2024-06-11 09:31:06.349269;17.20
2024-06-11 09:31:06.856530;17.20
2024-06-11 09:31:07.364775;17.20
2024-06-11 09:31:07.873112;17.20
2024-06-11 09:31:08.414352;17.20
2024-06-11 09:31:08.921661;17.20
2024-06-11 09:31:09.429610;17.20
2024-06-11 09:31:10.434472;17.20
2024-06-11 09:31:10.943271;17.20
2024-06-11 09:31:11.455832;17.20
2024-06-11 09:31:11.959550;17.20
2024-06-11 09:31:12.494367;17.20
2024-06-11 09:31:13.002713;17.20
2024-06-11 09:31:14.011571;17.20
2024-06-11 09:31:14.514969;17.20
2024-06-11 09:31:15.023417;17.20
2024-06-11 09:31:15.531696;17.20
2024-06-11 09:31:16.040057;17.20
2024-06-11 09:31:17.052743;17.20
2024-06-11 09:31:17.560949;17.20
2024-06-11 09:31:18.068172;17.20
2024-06-11 09:31:18.576793;17.20
2024-06-11 09:31:19.085007;17.20
2024-06-11 09:31:20.092740;17.20
2024-06-11 09:31:20.597003;17.20
2024-06-11 09:31:21.108129;17.20
2024-06-11 09:31:21.613388;17.20
2024-06-11 09:31:22.121641;17.20
2024-06-11 09:31:22.634425;17.20
2024-06-11 09:31:23.142639;17.20
2024-06-11 09:31:24.151439;17.20
2024-06-11 09:31:24.654845;17.20
2024-06-11 09:31:25.163278;17.10
2024-06-11 09:31:25.671309;17.10
2024-06-11 09:31:26.180058;17.10
2024-06-11 09:31:26.692496;17.10
2024-06-11 09:31:27.201513;17.10
2024-06-11 09:31:28.210222;17.10
2024-06-11 09:31:28.713833;17.10
2024-06-11 09:31:29.222376;17.10
2024-06-11 09:31:29.730732;17.10
2024-06-11 09:31:30.744338;17.10
2024-06-11 09:31:31.252636;17.10
2024-06-11 09:31:31.761502;17.10
2024-06-11 09:31:32.269566;17.10
