zeitstempel;humidity
2024-06-11 16:00:47.236698;36.40
2024-06-11 16:00:47.241747;36.40
2024-06-11 16:00:47.758784;36.40
2024-06-11 16:00:48.767805;36.40
2024-06-11 16:00:49.274524;36.50
2024-06-11 16:00:49.779594;36.50
2024-06-11 16:00:50.282518;36.50
2024-06-11 16:00:50.788571;36.50
2024-06-11 16:00:51.794932;36.50
2024-06-11 16:00:52.803368;36.50
2024-06-11 16:00:53.308473;36.50
2024-06-11 16:00:53.813516;36.50
2024-06-11 16:00:54.846950;36.50
2024-06-11 16:00:55.352566;36.50
2024-06-11 16:00:55.858076;36.50
2024-06-11 16:00:56.364961;36.50
2024-06-11 16:00:56.869605;36.50
2024-06-11 16:00:57.875010;36.50
2024-06-11 16:00:58.407845;36.50
2024-06-11 16:00:58.913343;36.60
2024-06-11 16:00:59.919567;36.60
2024-06-11 16:01:00.455971;36.60
2024-06-11 16:01:00.960943;36.60
2024-06-11 16:01:01.466578;36.70
2024-06-11 16:01:01.972058;36.70
2024-06-11 16:01:02.978884;36.70
2024-06-11 16:01:03.518515;36.70
2024-06-11 16:01:04.028209;36.80
2024-06-11 16:01:04.537211;36.80
2024-06-11 16:01:05.042512;36.80
2024-06-11 16:01:06.048166;36.80
2024-06-11 16:01:06.552076;36.80
2024-06-11 16:01:07.057844;36.80
2024-06-11 16:01:07.563384;36.80
2024-06-11 16:01:08.068287;36.80
2024-06-11 16:01:08.574231;36.80
2024-06-11 16:01:09.080565;36.80
2024-06-11 16:01:09.585055;36.80
2024-06-11 16:01:10.091747;36.80
2024-06-11 16:01:10.597699;36.70
2024-06-11 16:01:11.602236;36.70
2024-06-11 16:01:12.107237;36.70
2024-06-11 16:01:12.610174;36.80
2024-06-11 16:01:13.615823;36.80
2024-06-11 16:01:14.119898;36.80
2024-06-11 16:01:14.623578;36.80
2024-06-11 16:01:15.128448;36.90
2024-06-11 16:01:16.135426;36.90
2024-06-11 16:01:16.642860;36.90
2024-06-11 16:01:17.148372;36.90
2024-06-11 16:01:17.654189;37.10
2024-06-11 16:01:18.159603;37.10
2024-06-11 16:01:18.662715;37.10
2024-06-11 16:01:19.671273;37.10
2024-06-11 16:01:20.177155;37.10
2024-06-11 16:01:20.684933;37.10
2024-06-11 16:01:21.196101;37.10
2024-06-11 16:01:22.208120;37.10
2024-06-11 16:01:22.713614;36.80
2024-06-11 16:01:23.219218;36.80
2024-06-11 16:01:23.725898;36.80
2024-06-11 16:01:24.731867;36.70
2024-06-11 16:01:25.237577;36.70
2024-06-11 16:01:25.744068;36.70
2024-06-11 16:01:26.749874;36.70
2024-06-11 16:01:27.255769;36.60
2024-06-11 16:01:27.761759;36.60
2024-06-11 16:01:28.267474;36.60
2024-06-11 16:01:29.273939;36.60
2024-06-11 16:01:29.779701;36.70
2024-06-11 16:01:30.285439;36.70
2024-06-11 16:01:30.790528;36.70
2024-06-11 16:01:31.796312;36.50
2024-06-11 16:01:32.299762;36.50
2024-06-11 16:01:32.805482;36.50
2024-06-11 16:01:33.811782;36.50
2024-06-11 16:01:34.320035;36.40
2024-06-11 16:01:34.825681;36.40
2024-06-11 16:01:35.331542;36.40
2024-06-11 16:01:35.837282;36.40
2024-06-11 16:01:36.842016;36.30
2024-06-11 16:01:37.348121;36.30
2024-06-11 16:01:37.853988;36.30
2024-06-11 16:01:38.861054;36.30
2024-06-11 16:01:39.366900;36.20
2024-06-11 16:01:39.872643;36.20
2024-06-11 16:01:40.376730;36.20
2024-06-11 16:01:40.882784;36.20
2024-06-11 16:01:41.388578;36.20
2024-06-11 16:01:41.894925;36.20
2024-06-11 16:01:42.902767;36.20
2024-06-11 16:01:43.408669;36.20
2024-06-11 16:01:43.913905;36.10
2024-06-11 16:01:44.918046;36.10
2024-06-11 16:01:45.424419;36.10
2024-06-11 16:01:45.930553;36.10
2024-06-11 16:01:46.938767;36.10
2024-06-11 16:01:47.444510;36.10
2024-06-11 16:01:47.950804;36.10
2024-06-11 16:01:48.455627;36.10
2024-06-11 16:01:48.961315;36.10
2024-06-11 16:01:49.967614;36.10
2024-06-11 16:01:50.471769;36.10
2024-06-11 16:01:50.977731;36.80
2024-06-11 16:01:51.982989;36.80
2024-06-11 16:01:52.490814;36.80
2024-06-11 16:01:52.996985;36.80
2024-06-11 16:01:53.502750;37.70
2024-06-11 16:01:54.008747;37.70
2024-06-11 16:01:55.015032;37.70
2024-06-11 16:01:55.520869;37.70
2024-06-11 16:01:56.026975;37.10
2024-06-11 16:01:57.031532;37.10
2024-06-11 16:01:57.537520;37.10
2024-06-11 16:01:58.043471;37.10
2024-06-11 16:01:58.550021;36.50
2024-06-11 16:01:59.053844;36.50
2024-06-11 16:02:00.060996;36.50
2024-06-11 16:02:00.569057;36.50
2024-06-11 16:02:01.074601;36.30
2024-06-11 16:02:01.584341;36.30
2024-06-11 16:02:02.096111;36.30
2024-06-11 16:02:03.107743;36.30
2024-06-11 16:02:03.615861;36.20
2024-06-11 16:02:04.119284;36.20
2024-06-11 16:02:04.626832;36.20
2024-06-11 16:02:05.133588;36.20
2024-06-11 16:02:06.139853;36.20
2024-06-11 16:02:06.648139;36.20
2024-06-11 16:02:07.154304;36.20
2024-06-11 16:02:08.159241;36.60
2024-06-11 16:02:08.663192;36.60
2024-06-11 16:02:09.168887;36.60
2024-06-11 16:02:09.674451;36.60
2024-06-11 16:02:10.197118;36.60
2024-06-11 16:02:11.213900;36.60
2024-06-11 16:02:11.719601;36.60
2024-06-11 16:02:12.224032;36.60
2024-06-11 16:02:12.731188;36.40
2024-06-11 16:02:13.736885;36.40
2024-06-11 16:02:14.242818;36.40
2024-06-11 16:02:14.748084;36.30
2024-06-11 16:02:15.754745;36.30
2024-06-11 16:02:16.258557;36.30
2024-06-11 16:02:16.764351;36.30
2024-06-11 16:02:17.270545;36.20
2024-06-11 16:02:18.278645;36.20
2024-06-11 16:02:18.783604;36.20
2024-06-11 16:02:19.289793;36.20
2024-06-11 16:02:19.794151;36.10
2024-06-11 16:02:20.798665;36.10
2024-06-11 16:02:21.304470;36.10
2024-06-11 16:02:21.809783;36.10
2024-06-11 16:02:22.317738;36.30
2024-06-11 16:02:22.823490;36.30
2024-06-11 16:02:23.830480;36.30
2024-06-11 16:02:24.333877;36.30
2024-06-11 16:02:24.839761;36.30
2024-06-11 16:02:25.844710;36.30
2024-06-11 16:02:26.352592;36.30
2024-06-11 16:02:26.858748;36.30
2024-06-11 16:02:27.364652;36.40
2024-06-11 16:02:27.870805;36.40
2024-06-11 16:02:28.875569;36.40
2024-06-11 16:02:29.384286;36.40
2024-06-11 16:02:29.887395;36.60
2024-06-11 16:02:30.893001;36.60
2024-06-11 16:02:31.399520;36.60
2024-06-11 16:02:31.905352;36.60
2024-06-11 16:02:32.413096;36.60
2024-06-11 16:02:32.919466;36.60
2024-06-11 16:02:33.925474;36.60
2024-06-11 16:02:34.428950;36.60
2024-06-11 16:02:34.934675;36.50
2024-06-11 16:02:35.940322;36.50
2024-06-11 16:02:36.447972;36.50
2024-06-11 16:02:36.953489;36.50
2024-06-11 16:02:37.459066;36.70
2024-06-11 16:02:37.965169;36.70
2024-06-11 16:02:38.972358;36.70
2024-06-11 16:02:39.477817;36.70
2024-06-11 16:02:39.982586;36.70
2024-06-11 16:02:40.986572;36.70
2024-06-11 16:02:41.492487;36.70
2024-06-11 16:02:41.998467;36.70
2024-06-11 16:02:42.505978;36.80
2024-06-11 16:02:43.011799;36.80
2024-06-11 16:02:44.018543;36.80
2024-06-11 16:02:44.522716;36.80
2024-06-11 16:02:45.028611;37.00
2024-06-11 16:02:46.035053;37.00
2024-06-11 16:02:46.541152;37.00
2024-06-11 16:02:47.047358;37.10
2024-06-11 16:02:48.053774;37.10
2024-06-11 16:02:48.562169;37.10
2024-06-11 16:02:49.066899;37.10
2024-06-11 16:02:49.571214;37.10
2024-06-11 16:02:50.077212;37.10
2024-06-11 16:02:50.582109;37.10
2024-06-11 16:02:51.103948;37.10
2024-06-11 16:02:52.116881;36.70
2024-06-11 16:02:52.625247;36.70
2024-06-11 16:02:53.130493;36.70
2024-06-11 16:02:54.136143;36.50
2024-06-11 16:02:54.640243;36.50
2024-06-11 16:02:55.145765;36.50
2024-06-11 16:02:56.153456;36.40
2024-06-11 16:02:56.660396;36.40
2024-06-11 16:02:57.165938;36.40
2024-06-11 16:02:58.172142;36.30
2024-06-11 16:02:58.675983;36.30
2024-06-11 16:02:59.182143;36.30
2024-06-11 16:02:59.687937;36.30
2024-06-11 16:03:00.193700;36.30
2024-06-11 16:03:00.700561;36.30
2024-06-11 16:03:01.706646;36.30
2024-06-11 16:03:02.212620;36.30
2024-06-11 16:03:02.716256;36.20
2024-06-11 16:03:03.221525;36.20
2024-06-11 16:03:03.727545;36.20
2024-06-11 16:03:04.735813;36.20
2024-06-11 16:03:05.241467;36.20
2024-06-11 16:03:05.747395;36.20
2024-06-11 16:03:06.252367;36.20
2024-06-11 16:03:06.758312;36.20
2024-06-11 16:03:07.264291;36.20
2024-06-11 16:03:07.770080;36.20
2024-06-11 16:03:08.776207;36.20
2024-06-11 16:03:09.282144;36.20
2024-06-11 16:03:09.787661;36.20
2024-06-11 16:03:10.291502;36.20
2024-06-11 16:03:11.297793;36.20
2024-06-11 16:03:11.803775;36.20
2024-06-11 16:03:12.310910;36.10
2024-06-11 16:03:12.816914;36.10
2024-06-11 16:03:13.322670;36.10
2024-06-11 16:03:13.828844;36.10
2024-06-11 16:03:14.332661;36.10
2024-06-11 16:03:14.838819;36.10
2024-06-11 16:03:15.845525;36.10
2024-06-11 16:03:16.351680;36.10
2024-06-11 16:03:16.857646;36.10
2024-06-11 16:03:17.362840;36.10
2024-06-11 16:03:18.371010;36.10
2024-06-11 16:03:18.876715;36.10
2024-06-11 16:03:19.382687;36.10
2024-06-11 16:03:19.887633;36.10
2024-06-11 16:03:20.391312;36.10
2024-06-11 16:03:20.896862;36.10
2024-06-11 16:03:21.902833;36.20
2024-06-11 16:03:22.410430;36.20
2024-06-11 16:03:22.916075;36.20
2024-06-11 16:03:23.422057;36.20
2024-06-11 16:03:23.928044;36.10
2024-06-11 16:03:24.931974;36.10
2024-06-11 16:03:25.438234;36.10
2024-06-11 16:03:25.943885;36.10
2024-06-11 16:03:26.451237;36.10
2024-06-11 16:03:26.956862;36.10
2024-06-11 16:03:27.963085;36.10
2024-06-11 16:03:28.466896;36.10
2024-06-11 16:03:28.972591;36.20
2024-06-11 16:03:29.477572;36.20
2024-06-11 16:03:29.981971;36.20
2024-06-11 16:03:30.487552;36.20
2024-06-11 16:03:31.494568;36.20
2024-06-11 16:03:32.000766;36.20
2024-06-11 16:03:32.508509;36.20
2024-06-11 16:03:33.013304;36.20
2024-06-11 16:03:34.019650;36.20
