zeitstempel;temperature
2024-06-11 16:00:47.236698;22.20
2024-06-11 16:00:47.241747;22.20
2024-06-11 16:00:47.758784;22.20
2024-06-11 16:00:48.768795;22.20
2024-06-11 16:00:49.275522;22.20
2024-06-11 16:00:49.780595;22.20
2024-06-11 16:00:50.282518;22.20
2024-06-11 16:00:50.788571;22.20
2024-06-11 16:00:51.794932;22.20
2024-06-11 16:00:52.804359;22.20
2024-06-11 16:00:53.309487;22.20
2024-06-11 16:00:53.814518;22.20
2024-06-11 16:00:54.846950;22.20
2024-06-11 16:00:55.352566;22.20
2024-06-11 16:00:55.858076;22.20
2024-06-11 16:00:56.365952;22.20
2024-06-11 16:00:56.870604;22.20
2024-06-11 16:00:57.904878;22.20
2024-06-11 16:00:58.407845;22.20
2024-06-11 16:00:58.913343;22.20
2024-06-11 16:00:59.919567;22.20
2024-06-11 16:01:00.456974;22.20
2024-06-11 16:01:00.961936;22.20
2024-06-11 16:01:01.467568;22.20
2024-06-11 16:01:01.973057;22.20
2024-06-11 16:01:02.979897;22.20
2024-06-11 16:01:03.518515;22.20
2024-06-11 16:01:04.028209;22.20
2024-06-11 16:01:04.538213;22.20
2024-06-11 16:01:05.043513;22.20
2024-06-11 16:01:06.049164;22.20
2024-06-11 16:01:06.552076;22.20
2024-06-11 16:01:07.057844;22.20
2024-06-11 16:01:07.563384;22.20
2024-06-11 16:01:08.068287;22.20
2024-06-11 16:01:08.575239;22.20
2024-06-11 16:01:09.081568;22.20
2024-06-11 16:01:09.586054;22.20
2024-06-11 16:01:10.092746;22.20
2024-06-11 16:01:10.598699;22.20
2024-06-11 16:01:11.603187;22.20
2024-06-11 16:01:12.108237;22.20
2024-06-11 16:01:12.611557;22.20
2024-06-11 16:01:13.616825;22.20
2024-06-11 16:01:14.120898;22.20
2024-06-11 16:01:14.623578;22.20
2024-06-11 16:01:15.128448;22.20
2024-06-11 16:01:16.135426;22.20
2024-06-11 16:01:16.643863;22.20
2024-06-11 16:01:17.149372;22.20
2024-06-11 16:01:17.655176;22.20
2024-06-11 16:01:18.160592;22.20
2024-06-11 16:01:18.662715;22.20
2024-06-11 16:01:19.671273;22.20
2024-06-11 16:01:20.177155;22.30
2024-06-11 16:01:20.685932;22.30
2024-06-11 16:01:21.200504;22.30
2024-06-11 16:01:22.209062;22.30
2024-06-11 16:01:22.714615;22.30
2024-06-11 16:01:23.220083;22.30
2024-06-11 16:01:23.726897;22.30
2024-06-11 16:01:24.732754;22.30
2024-06-11 16:01:25.239339;22.30
2024-06-11 16:01:25.745063;22.30
2024-06-11 16:01:26.750862;22.30
2024-06-11 16:01:27.256672;22.30
2024-06-11 16:01:27.762550;22.30
2024-06-11 16:01:28.268475;22.30
2024-06-11 16:01:29.274861;22.30
2024-06-11 16:01:29.780704;22.30
2024-06-11 16:01:30.286439;22.30
2024-06-11 16:01:30.791458;22.30
2024-06-11 16:01:31.797312;22.30
2024-06-11 16:01:32.299762;22.30
2024-06-11 16:01:32.805482;22.30
2024-06-11 16:01:33.811782;22.30
2024-06-11 16:01:34.321035;22.30
2024-06-11 16:01:34.826671;22.30
2024-06-11 16:01:35.332542;22.30
2024-06-11 16:01:35.838193;22.30
2024-06-11 16:01:36.842016;22.30
2024-06-11 16:01:37.348121;22.30
2024-06-11 16:01:37.853988;22.30
2024-06-11 16:01:38.862000;22.30
2024-06-11 16:01:39.367721;22.30
2024-06-11 16:01:39.873643;22.30
2024-06-11 16:01:40.376730;22.30
2024-06-11 16:01:40.882784;22.30
2024-06-11 16:01:41.388578;22.40
2024-06-11 16:01:41.894925;22.40
2024-06-11 16:01:42.903758;22.40
2024-06-11 16:01:43.409441;22.40
2024-06-11 16:01:43.914905;22.40
2024-06-11 16:01:44.918046;22.40
2024-06-11 16:01:45.424419;22.40
2024-06-11 16:01:45.930553;22.40
2024-06-11 16:01:46.939777;22.40
2024-06-11 16:01:47.445511;22.40
2024-06-11 16:01:47.950804;22.40
2024-06-11 16:01:48.456625;22.40
2024-06-11 16:01:48.962257;22.40
2024-06-11 16:01:49.968537;22.40
2024-06-11 16:01:50.471769;22.40
2024-06-11 16:01:50.977731;22.40
2024-06-11 16:01:51.982989;22.40
2024-06-11 16:01:52.491826;22.40
2024-06-11 16:01:52.997684;22.40
2024-06-11 16:01:53.503751;22.40
2024-06-11 16:01:54.009747;22.40
2024-06-11 16:01:55.016007;22.40
2024-06-11 16:01:55.521654;22.40
2024-06-11 16:01:56.026975;22.40
2024-06-11 16:01:57.032532;22.40
2024-06-11 16:01:57.538521;22.40
2024-06-11 16:01:58.044471;22.40
2024-06-11 16:01:58.550021;22.40
2024-06-11 16:01:59.053844;22.40
2024-06-11 16:02:00.060996;22.40
2024-06-11 16:02:00.570057;22.40
2024-06-11 16:02:01.075601;22.40
