zeitstempel;humidity
2024-06-18 11:16:06.399245;61.20
2024-06-18 11:16:06.903453;61.20
2024-06-18 11:16:07.408999;61.20
2024-06-18 11:16:07.916772;61.20
2024-06-18 11:16:08.420932;61.20
2024-06-18 11:16:08.926289;61.20
2024-06-18 11:16:09.432924;61.20
2024-06-18 11:16:09.938755;61.20
2024-06-18 11:16:10.444426;61.20
2024-06-18 11:16:10.951073;61.20
2024-06-18 11:16:11.458876;61.20
2024-06-18 11:16:12.465101;61.20
2024-06-18 11:16:12.972215;61.20
2024-06-18 11:16:13.478449;61.20
2024-06-18 11:16:13.985563;61.20
2024-06-18 11:16:14.491677;61.20
2024-06-18 11:16:15.498119;61.20
2024-06-18 11:16:16.503706;61.20
2024-06-18 11:16:17.010062;61.20
2024-06-18 11:16:17.516235;61.20
2024-06-18 11:16:18.023118;61.20
2024-06-18 11:16:18.528179;61.20
2024-06-18 11:16:19.033307;61.20
2024-06-18 11:16:19.540658;61.10
2024-06-18 11:16:20.547884;61.10
2024-06-18 11:16:21.053998;61.10
2024-06-18 11:16:21.560220;61.10
2024-06-18 11:16:22.067335;61.10
2024-06-18 11:16:22.572447;61.10
2024-06-18 11:16:23.080562;61.10
2024-06-18 11:16:23.585371;61.10
2024-06-18 11:16:24.090272;61.00
2024-06-18 11:16:24.596954;61.00
2024-06-18 11:16:25.102461;61.00
2024-06-18 11:16:25.607886;61.00
2024-06-18 11:16:26.613461;60.90
2024-06-18 11:16:27.119260;60.90
2024-06-18 11:16:27.624373;60.90
2024-06-18 11:16:28.130144;60.90
2024-06-18 11:16:28.635566;60.90
2024-06-18 11:16:29.140887;60.90
2024-06-18 11:16:29.647672;60.90
2024-06-18 11:16:30.653724;60.90
2024-06-18 11:16:31.158664;60.90
2024-06-18 11:16:31.664289;60.90
2024-06-18 11:16:32.171144;60.90
2024-06-18 11:16:32.677113;60.90
2024-06-18 11:16:33.182512;60.90
2024-06-18 11:16:33.687958;60.90
2024-06-18 11:16:34.192913;60.90
2024-06-18 11:16:34.698960;60.90
2024-06-18 11:16:35.204233;60.90
2024-06-18 11:16:35.710463;60.90
2024-06-18 11:16:36.231944;60.90
2024-06-18 11:16:36.752120;60.90
2024-06-18 11:16:37.773378;61.00
2024-06-18 11:16:38.279492;61.00
2024-06-18 11:16:38.785606;61.00
2024-06-18 11:16:39.292719;61.00
2024-06-18 11:16:39.798464;61.00
2024-06-18 11:16:40.303786;61.00
2024-06-18 11:16:40.810181;61.00
2024-06-18 11:16:41.315711;61.00
2024-06-18 11:16:41.822621;60.90
2024-06-18 11:16:42.328735;60.90
2024-06-18 11:16:43.339962;60.90
2024-06-18 11:16:43.847076;60.90
2024-06-18 11:16:44.353190;60.80
2024-06-18 11:16:44.859304;60.80
2024-06-18 11:16:45.364105;60.80
2024-06-18 11:16:45.870011;60.80
2024-06-18 11:16:46.375304;60.70
2024-06-18 11:16:47.381909;60.70
2024-06-18 11:16:47.887590;60.70
2024-06-18 11:16:48.392890;60.70
2024-06-18 11:16:48.898276;60.70
2024-06-18 11:16:49.405998;60.70
2024-06-18 11:16:49.911111;60.70
2024-06-18 11:16:50.417226;60.70
2024-06-18 11:16:50.924339;60.70
2024-06-18 11:16:51.430558;60.70
2024-06-18 11:16:52.436785;60.70
2024-06-18 11:16:52.942899;60.70
2024-06-18 11:16:53.448334;60.70
