zeitstempel;humidity
2024-06-13 16:19:52.006865;38.70
2024-06-13 16:19:52.515120;38.70
2024-06-13 16:19:53.022968;38.70
2024-06-13 16:19:53.529117;38.70
2024-06-13 16:19:54.039044;38.70
2024-06-13 16:19:55.047668;38.70
2024-06-13 16:19:55.555279;38.70
2024-06-13 16:19:56.063127;38.70
2024-06-13 16:19:57.072346;38.70
2024-06-13 16:19:57.577587;38.70
2024-06-13 16:19:58.114681;38.70
2024-06-13 16:19:58.621221;38.70
2024-06-13 16:19:59.127926;38.70
2024-06-13 16:19:59.635251;38.70
2024-06-13 16:20:00.142491;38.70
2024-06-13 16:20:00.649320;38.70
2024-06-13 16:20:02.173033;38.70
2024-06-13 16:20:02.680766;38.70
2024-06-13 16:20:03.214875;38.70
2024-06-13 16:20:04.222948;38.70
2024-06-13 16:20:04.729825;38.70
2024-06-13 16:20:05.238880;38.70
2024-06-13 16:20:05.746516;38.60
2024-06-13 16:20:06.253014;38.60
2024-06-13 16:20:06.759999;38.60
2024-06-13 16:20:07.269059;38.60
2024-06-13 16:20:07.774478;38.50
2024-06-13 16:20:09.285447;38.50
2024-06-13 16:20:09.794167;38.50
2024-06-13 16:20:10.301439;38.70
2024-06-13 16:20:11.307089;38.70
2024-06-13 16:20:11.814322;38.70
2024-06-13 16:20:12.321948;38.70
2024-06-13 16:20:12.830669;38.90
2024-06-13 16:20:13.337656;38.90
2024-06-13 16:20:13.845342;38.90
2024-06-13 16:20:14.352255;38.90
2024-06-13 16:20:14.858774;39.00
2024-06-13 16:20:15.366433;39.00
2024-06-13 16:20:15.873002;39.00
2024-06-13 16:20:16.380245;39.00
2024-06-13 16:20:16.888666;39.20
2024-06-13 16:20:17.896851;39.20
2024-06-13 16:20:18.401188;39.20
2024-06-13 16:20:19.415095;39.30
2024-06-13 16:20:19.923210;39.30
2024-06-13 16:20:20.428712;39.30
2024-06-13 16:20:21.435668;39.30
2024-06-13 16:20:21.943682;39.40
2024-06-13 16:20:22.451181;39.40
2024-06-13 16:20:22.959638;39.40
2024-06-13 16:20:23.467750;39.40
2024-06-13 16:20:23.976034;39.50
2024-06-13 16:20:24.484441;39.50
2024-06-13 16:20:24.992383;39.50
2024-06-13 16:20:25.500643;39.50
2024-06-13 16:20:26.008472;39.60
2024-06-13 16:20:27.018057;39.60
2024-06-13 16:20:27.524805;39.60
2024-06-13 16:20:28.031897;39.70
2024-06-13 16:20:29.039780;39.70
2024-06-13 16:20:29.547616;39.70
2024-06-13 16:20:30.055629;39.70
2024-06-13 16:20:30.564599;39.70
2024-06-13 16:20:31.070640;39.70
2024-06-13 16:20:31.578316;39.70
2024-06-13 16:20:32.085988;39.70
2024-06-13 16:20:32.600184;39.90
2024-06-13 16:20:33.123947;39.90
2024-06-13 16:20:33.636752;39.90
2024-06-13 16:20:34.664990;39.90
2024-06-13 16:20:35.173133;39.70
2024-06-13 16:20:36.182385;39.70
2024-06-13 16:20:36.690186;39.70
2024-06-13 16:20:37.196256;39.70
2024-06-13 16:20:38.204006;39.70
2024-06-13 16:20:38.712047;39.70
2024-06-13 16:20:39.219969;39.70
2024-06-13 16:20:39.727687;39.70
2024-06-13 16:20:40.235516;39.70
2024-06-13 16:20:40.743657;39.70
2024-06-13 16:20:41.252055;39.70
2024-06-13 16:20:41.760253;40.10
2024-06-13 16:20:42.269036;40.10
2024-06-13 16:20:42.777462;40.10
2024-06-13 16:20:43.288214;40.10
2024-06-13 16:20:44.296707;40.20
2024-06-13 16:20:45.303531;40.20
2024-06-13 16:20:45.809295;40.20
2024-06-13 16:20:46.314416;39.70
2024-06-13 16:20:47.323480;39.70
2024-06-13 16:20:47.831752;39.70
2024-06-13 16:20:48.340682;39.70
2024-06-13 16:20:48.846421;39.40
2024-06-13 16:20:49.354462;39.40
2024-06-13 16:20:49.864102;39.40
2024-06-13 16:20:50.370798;39.40
2024-06-13 16:20:50.878762;39.20
2024-06-13 16:20:51.387259;39.20
2024-06-13 16:20:51.895500;39.20
2024-06-13 16:20:52.403572;39.20
2024-06-13 16:20:52.913102;39.20
2024-06-13 16:20:53.921202;39.20
2024-06-13 16:20:54.429372;39.20
2024-06-13 16:20:55.438463;39.10
2024-06-13 16:20:55.946845;39.10
2024-06-13 16:20:56.455056;39.10
2024-06-13 16:20:57.461951;39.10
2024-06-13 16:20:57.969753;39.00
2024-06-13 16:20:58.475297;39.00
2024-06-13 16:20:58.983369;39.00
2024-06-13 16:20:59.491518;39.00
2024-06-13 16:20:59.999787;38.90
2024-06-13 16:21:00.507451;38.90
2024-06-13 16:21:01.017163;38.90
2024-06-13 16:21:01.526391;38.90
2024-06-13 16:21:02.033805;38.70
2024-06-13 16:21:03.041016;38.70
2024-06-13 16:21:03.549027;38.70
2024-06-13 16:21:04.055499;38.70
2024-06-13 16:21:05.065665;38.70
2024-06-13 16:21:05.574255;38.70
2024-06-13 16:21:06.081513;38.70
2024-06-13 16:21:06.589845;38.60
2024-06-13 16:21:07.096103;38.60
2024-06-13 16:21:07.604007;38.60
2024-06-13 16:21:08.112222;38.60
2024-06-13 16:21:08.620009;38.60
2024-06-13 16:21:09.129636;38.60
2024-06-13 16:21:09.647749;38.60
2024-06-13 16:21:10.668514;38.60
2024-06-13 16:21:11.174432;38.60
2024-06-13 16:21:12.183150;38.60
2024-06-13 16:21:12.691331;38.60
2024-06-13 16:21:13.201267;38.60
2024-06-13 16:21:14.209223;38.60
2024-06-13 16:21:14.717482;38.60
2024-06-13 16:21:15.224328;38.60
2024-06-13 16:21:15.732323;38.60
2024-06-13 16:21:16.240709;38.60
2024-06-13 16:21:16.748559;38.60
2024-06-13 16:21:17.256505;38.60
2024-06-13 16:21:17.764691;38.60
2024-06-13 16:21:18.272491;38.60
2024-06-13 16:21:18.782688;38.60
2024-06-13 16:21:19.288764;38.60
2024-06-13 16:21:20.297435;38.50
2024-06-13 16:21:21.308219;38.50
2024-06-13 16:21:21.814731;38.50
2024-06-13 16:21:22.323252;38.40
2024-06-13 16:21:23.332461;38.40
2024-06-13 16:21:23.840776;38.40
2024-06-13 16:21:24.347891;38.40
2024-06-13 16:21:24.852377;38.40
2024-06-13 16:21:25.360058;38.40
2024-06-13 16:21:25.867986;38.40
2024-06-13 16:21:26.376088;38.40
2024-06-13 16:21:26.883597;38.40
2024-06-13 16:21:27.391660;38.40
2024-06-13 16:21:27.900304;38.40
2024-06-13 16:21:28.408573;38.40
2024-06-13 16:21:28.918647;38.40
2024-06-13 16:21:29.927902;38.40
2024-06-13 16:21:30.435600;38.40
2024-06-13 16:21:31.444855;38.40
2024-06-13 16:21:31.952889;38.40
2024-06-13 16:21:32.459679;38.40
2024-06-13 16:21:33.464142;38.40
2024-06-13 16:21:33.972075;38.40
2024-06-13 16:21:34.480192;38.40
2024-06-13 16:21:34.988697;38.40
2024-06-13 16:21:35.496682;38.40
2024-06-13 16:21:36.004843;38.40
2024-06-13 16:21:36.512855;38.40
2024-06-13 16:21:37.022602;38.40
2024-06-13 16:21:37.531373;38.40
2024-06-13 16:21:38.039685;38.30
2024-06-13 16:21:39.046232;38.30
2024-06-13 16:21:39.554574;38.30
2024-06-13 16:21:40.063375;38.30
2024-06-13 16:21:41.070929;38.30
2024-06-13 16:21:41.578868;38.30
2024-06-13 16:21:42.087041;38.30
2024-06-13 16:21:42.594371;38.30
2024-06-13 16:21:43.104358;38.30
2024-06-13 16:21:43.612238;38.30
2024-06-13 16:21:44.120488;38.30
2024-06-13 16:21:44.627729;38.30
2024-06-13 16:21:45.134089;38.30
2024-06-13 16:21:45.646190;38.30
2024-06-13 16:21:46.667219;38.30
2024-06-13 16:21:47.177399;38.30
2024-06-13 16:21:48.186003;38.30
2024-06-13 16:21:48.693931;38.30
2024-06-13 16:21:49.200149;38.30
2024-06-13 16:21:50.207328;38.30
2024-06-13 16:21:50.715733;38.30
2024-06-13 16:21:51.223486;38.30
2024-06-13 16:21:51.730376;38.30
2024-06-13 16:21:52.238615;38.30
2024-06-13 16:21:52.746518;38.30
2024-06-13 16:21:53.256477;38.30
2024-06-13 16:21:53.763737;38.30
2024-06-13 16:21:54.271575;38.30
2024-06-13 16:21:54.777795;38.30
2024-06-13 16:21:55.283575;38.30
2024-06-13 16:21:56.292563;38.30
2024-06-13 16:21:57.300450;38.30
2024-06-13 16:21:57.807583;38.30
2024-06-13 16:21:58.315846;38.30
2024-06-13 16:21:59.326736;38.30
2024-06-13 16:21:59.835380;38.30
2024-06-13 16:22:00.341994;38.30
2024-06-13 16:22:00.848196;38.30
2024-06-13 16:22:01.356462;38.30
2024-06-13 16:22:01.864606;38.30
2024-06-13 16:22:02.373665;38.30
2024-06-13 16:22:02.879151;38.30
2024-06-13 16:22:03.386878;38.30
2024-06-13 16:22:03.894479;38.30
2024-06-13 16:22:04.402198;38.30
2024-06-13 16:22:04.912756;38.30
2024-06-13 16:22:05.921181;38.30
2024-06-13 16:22:06.428975;38.30
2024-06-13 16:22:07.438152;38.30
2024-06-13 16:22:07.946972;38.30
2024-06-13 16:22:08.454049;38.30
2024-06-13 16:22:09.459857;38.30
2024-06-13 16:22:09.967639;38.30
2024-06-13 16:22:10.475854;38.30
2024-06-13 16:22:10.983811;38.30
2024-06-13 16:22:11.491626;38.30
2024-06-13 16:22:11.999582;38.30
2024-06-13 16:22:12.507745;38.30
2024-06-13 16:22:13.015842;38.30
2024-06-13 16:22:13.524251;38.30
2024-06-13 16:22:14.032688;38.30
2024-06-13 16:22:15.043779;38.30
2024-06-13 16:22:15.551130;38.30
2024-06-13 16:22:16.059537;38.30
2024-06-13 16:22:17.065738;38.30
2024-06-13 16:22:17.574020;38.30
2024-06-13 16:22:18.081954;38.30
2024-06-13 16:22:18.587400;38.30
2024-06-13 16:22:19.094232;38.30
2024-06-13 16:22:19.602189;38.30
2024-06-13 16:22:20.109823;38.30
2024-06-13 16:22:20.617613;38.30
2024-06-13 16:22:21.128198;38.30
2024-06-13 16:22:21.648116;38.30
2024-06-13 16:22:22.669296;38.30
2024-06-13 16:22:23.175022;38.30
2024-06-13 16:22:24.183394;38.30
2024-06-13 16:22:24.691532;38.30
2024-06-13 16:22:25.199836;38.30
2024-06-13 16:22:26.208157;38.30
2024-06-13 16:22:26.716584;38.30
2024-06-13 16:22:27.223450;38.30
2024-06-13 16:22:27.731672;38.30
2024-06-13 16:22:28.239528;38.30
2024-06-13 16:22:28.747631;38.30
2024-06-13 16:22:29.255385;38.30
2024-06-13 16:22:29.763344;38.30
2024-06-13 16:22:30.271296;38.30
2024-06-13 16:22:30.779274;38.30
2024-06-13 16:22:31.289222;38.30
2024-06-13 16:22:32.297441;38.30
2024-06-13 16:22:33.306651;38.30
2024-06-13 16:22:33.813155;38.30
2024-06-13 16:22:34.321448;38.30
2024-06-13 16:22:35.327798;38.30
2024-06-13 16:22:35.835930;38.30
2024-06-13 16:22:36.343567;38.30
2024-06-13 16:22:36.850239;38.30
2024-06-13 16:22:37.358129;38.30
2024-06-13 16:22:37.866129;38.30
2024-06-13 16:22:38.374390;38.30
2024-06-13 16:22:38.883895;38.30
2024-06-13 16:22:39.392263;38.30
2024-06-13 16:22:39.900017;38.30
2024-06-13 16:22:40.408190;38.30
2024-06-13 16:22:40.914473;38.30
2024-06-13 16:22:41.923585;38.30
2024-06-13 16:22:42.431560;38.30
2024-06-13 16:22:43.443230;38.30
2024-06-13 16:22:43.950598;38.30
2024-06-13 16:22:44.457855;38.30
2024-06-13 16:22:45.462941;38.30
2024-06-13 16:22:45.970775;38.30
2024-06-13 16:22:46.478760;38.30
2024-06-13 16:22:46.985781;38.30
2024-06-13 16:22:47.494101;38.30
2024-06-13 16:22:48.002219;38.30
2024-06-13 16:22:48.510237;38.30
2024-06-13 16:22:49.017842;38.30
2024-06-13 16:22:49.525472;38.30
2024-06-13 16:22:50.033407;38.20
2024-06-13 16:22:51.042351;38.20
2024-06-13 16:22:51.550019;38.20
2024-06-13 16:22:52.057813;38.30
2024-06-13 16:22:53.069533;38.30
2024-06-13 16:22:53.577082;38.30
2024-06-13 16:22:54.084971;38.30
2024-06-13 16:22:54.591226;38.30
2024-06-13 16:22:55.098592;38.30
2024-06-13 16:22:55.606145;38.30
2024-06-13 16:22:56.114303;38.30
2024-06-13 16:22:56.622922;38.30
2024-06-13 16:22:57.128170;38.30
2024-06-13 16:22:57.647701;38.30
2024-06-13 16:22:58.668383;38.30
2024-06-13 16:22:59.179228;38.30
2024-06-13 16:23:00.186894;38.30
2024-06-13 16:23:00.695066;38.30
2024-06-13 16:23:01.200846;38.30
2024-06-13 16:23:02.206405;38.30
2024-06-13 16:23:02.714827;38.30
2024-06-13 16:23:03.222700;38.30
2024-06-13 16:23:03.730349;38.30
2024-06-13 16:23:04.238084;38.30
2024-06-13 16:23:04.746378;38.30
2024-06-13 16:23:05.254326;38.30
2024-06-13 16:23:05.761724;38.20
2024-06-13 16:23:06.269339;38.20
2024-06-13 16:23:06.777230;38.20
2024-06-13 16:23:07.287164;38.20
2024-06-13 16:23:08.295846;38.30
2024-06-13 16:23:09.303232;38.30
2024-06-13 16:23:09.810995;38.30
2024-06-13 16:23:10.318953;38.30
2024-06-13 16:23:11.327864;38.30
2024-06-13 16:23:11.836015;38.30
2024-06-13 16:23:12.343825;38.30
2024-06-13 16:23:12.849082;38.20
2024-06-13 16:23:13.356097;38.20
2024-06-13 16:23:13.863888;38.20
2024-06-13 16:23:14.371857;38.20
2024-06-13 16:23:14.881891;38.30
2024-06-13 16:23:15.389257;38.30
2024-06-13 16:23:15.898223;38.30
2024-06-13 16:23:16.405730;38.30
2024-06-13 16:23:16.912317;38.30
2024-06-13 16:23:17.921149;38.30
2024-06-13 16:23:18.429287;38.30
2024-06-13 16:23:19.439874;38.30
2024-06-13 16:23:19.948945;38.30
2024-06-13 16:23:20.457092;38.30
2024-06-13 16:23:21.464831;38.30
2024-06-13 16:23:21.970343;38.30
2024-06-13 16:23:22.478516;38.30
2024-06-13 16:23:22.986428;38.30
2024-06-13 16:23:23.494361;38.30
2024-06-13 16:23:24.002188;38.30
2024-06-13 16:23:24.510355;38.30
2024-06-13 16:23:25.018447;38.30
2024-06-13 16:23:25.526753;38.30
2024-06-13 16:23:26.035053;38.30
2024-06-13 16:23:27.046038;38.30
2024-06-13 16:23:27.553659;38.30
2024-06-13 16:23:28.059972;38.30
2024-06-13 16:23:29.068175;38.30
2024-06-13 16:23:29.576191;38.30
2024-06-13 16:23:30.083257;38.30
2024-06-13 16:23:30.589761;38.30
2024-06-13 16:23:31.099257;38.30
2024-06-13 16:23:31.604608;38.30
2024-06-13 16:23:32.112676;38.30
2024-06-13 16:23:32.620304;38.30
2024-06-13 16:23:33.128943;38.30
2024-06-13 16:23:33.646917;38.30
2024-06-13 16:23:34.667062;38.30
2024-06-13 16:23:35.173266;38.30
2024-06-13 16:23:36.182209;38.30
2024-06-13 16:23:36.690436;38.30
2024-06-13 16:23:37.198657;38.30
2024-06-13 16:23:38.206983;38.30
2024-06-13 16:23:38.715624;38.30
2024-06-13 16:23:39.221945;38.30
2024-06-13 16:23:39.728972;38.30
2024-06-13 16:23:40.236646;38.30
2024-06-13 16:23:40.744537;38.30
2024-06-13 16:23:41.252613;38.30
2024-06-13 16:23:41.760978;38.30
2024-06-13 16:23:42.269289;38.30
2024-06-13 16:23:42.779608;38.30
2024-06-13 16:23:43.285003;38.30
2024-06-13 16:23:44.293630;38.30
2024-06-13 16:23:45.302464;38.30
2024-06-13 16:23:45.808934;38.30
2024-06-13 16:23:46.314262;38.30
2024-06-13 16:23:47.323896;38.30
2024-06-13 16:23:47.832287;38.30
2024-06-13 16:23:48.340936;38.30
2024-06-13 16:23:48.846795;38.30
2024-06-13 16:23:49.354805;38.30
2024-06-13 16:23:49.862299;38.30
2024-06-13 16:23:50.370349;38.30
2024-06-13 16:23:50.880122;38.30
2024-06-13 16:23:51.388301;38.30
2024-06-13 16:23:51.896857;38.30
2024-06-13 16:23:52.405073;38.30
2024-06-13 16:23:52.910747;38.30
2024-06-13 16:23:53.919560;38.30
2024-06-13 16:23:54.427635;38.30
2024-06-13 16:23:55.437576;38.30
2024-06-13 16:23:55.945507;38.30
2024-06-13 16:23:56.453711;38.30
2024-06-13 16:23:57.460504;38.30
2024-06-13 16:23:57.968228;38.30
2024-06-13 16:23:58.475725;38.30
2024-06-13 16:23:58.984014;38.30
2024-06-13 16:23:59.492372;38.30
2024-06-13 16:24:00.000562;38.30
2024-06-13 16:24:00.509063;38.30
2024-06-13 16:24:01.019605;38.30
2024-06-13 16:24:01.527282;38.30
2024-06-13 16:24:02.035213;38.30
2024-06-13 16:24:03.041960;38.30
2024-06-13 16:24:03.550285;38.30
2024-06-13 16:24:04.057769;38.30
2024-06-13 16:24:05.066809;38.30
2024-06-13 16:24:05.575098;38.30
2024-06-13 16:24:06.082895;38.30
2024-06-13 16:24:06.591227;38.40
2024-06-13 16:24:07.097495;38.40
2024-06-13 16:24:07.605637;38.40
2024-06-13 16:24:08.113383;38.40
2024-06-13 16:24:08.623087;38.40
2024-06-13 16:24:09.129709;38.40
2024-06-13 16:24:09.647843;38.40
2024-06-13 16:24:10.667532;38.40
2024-06-13 16:24:11.173532;38.40
2024-06-13 16:24:12.181934;38.40
2024-06-13 16:24:12.689822;38.40
2024-06-13 16:24:13.197859;38.40
2024-06-13 16:24:14.205505;38.40
2024-06-13 16:24:14.713489;38.40
2024-06-13 16:24:15.221484;38.40
2024-06-13 16:24:15.728532;38.30
2024-06-13 16:24:16.236489;38.30
2024-06-13 16:24:16.744581;38.30
2024-06-13 16:24:17.252645;38.30
2024-06-13 16:24:17.760721;38.40
2024-06-13 16:24:18.269051;38.40
2024-06-13 16:24:18.777339;38.40
2024-06-13 16:24:19.287031;38.40
2024-06-13 16:24:20.296044;38.40
2024-06-13 16:24:21.302672;38.40
2024-06-13 16:24:21.809250;38.40
2024-06-13 16:24:22.318077;38.50
2024-06-13 16:24:23.325208;38.50
2024-06-13 16:24:23.831936;38.50
2024-06-13 16:24:24.339666;38.50
2024-06-13 16:24:24.847122;38.40
2024-06-13 16:24:25.354177;38.40
2024-06-13 16:24:25.862183;38.40
2024-06-13 16:24:26.369957;38.40
2024-06-13 16:24:26.876117;38.40
2024-06-13 16:24:27.384300;38.40
2024-06-13 16:24:27.892476;38.40
2024-06-13 16:24:28.400311;38.40
2024-06-13 16:24:28.910476;38.40
2024-06-13 16:24:29.918855;38.40
2024-06-13 16:24:30.428013;38.40
2024-06-13 16:24:31.435990;38.40
2024-06-13 16:24:31.943859;38.40
2024-06-13 16:24:32.452801;38.40
2024-06-13 16:24:33.460287;38.40
2024-06-13 16:24:33.966665;38.40
2024-06-13 16:24:34.474466;38.40
2024-06-13 16:24:34.984476;38.40
2024-06-13 16:24:35.492409;38.40
2024-06-13 16:24:36.000597;38.40
2024-06-13 16:24:37.007312;38.40
2024-06-13 16:24:37.515177;38.40
2024-06-13 16:24:38.023387;38.40
2024-06-13 16:24:39.033873;38.40
2024-06-13 16:24:39.542215;38.40
2024-06-13 16:24:40.049479;38.40
2024-06-13 16:24:40.555730;38.40
2024-06-13 16:24:41.062439;38.40
2024-06-13 16:24:41.570398;38.40
2024-06-13 16:24:42.578577;38.40
2024-06-13 16:24:43.088876;38.50
2024-06-13 16:24:43.596968;38.50
2024-06-13 16:24:44.105002;38.50
2024-06-13 16:24:44.613491;38.50
2024-06-13 16:24:45.120236;38.40
2024-06-13 16:24:46.129485;38.40
2024-06-13 16:24:46.637438;38.40
