zeitstempel;temperature
2024-06-12 10:52:40.332132;23.50
2024-06-12 10:52:40.837407;23.50
2024-06-12 10:52:41.343677;23.50
2024-06-12 10:52:41.848039;23.60
2024-06-12 10:52:42.865687;23.60
2024-06-12 10:52:43.370953;23.60
2024-06-12 10:52:43.874676;23.60
2024-06-12 10:52:44.877261;23.60
2024-06-12 10:52:45.382172;23.60
2024-06-12 10:52:45.888072;23.60
2024-06-12 10:52:46.900773;23.60
2024-06-12 10:52:47.405699;23.60
2024-06-12 10:52:47.912158;23.60
2024-06-12 10:52:48.417675;23.60
2024-06-12 10:52:48.923156;23.60
2024-06-12 10:52:49.428504;23.60
2024-06-12 10:52:49.932258;23.60
2024-06-12 10:52:50.938381;23.60
2024-06-12 10:52:51.443931;23.60
2024-06-12 10:52:51.948441;23.60
2024-06-12 10:52:52.449984;23.60
2024-06-12 10:52:52.954561;23.70
2024-06-12 10:52:53.965295;23.70
2024-06-12 10:52:54.468003;23.70
2024-06-12 10:52:54.973434;23.70
2024-06-12 10:52:55.479067;23.80
2024-06-12 10:52:55.984884;23.80
2024-06-12 10:52:56.491824;23.80
2024-06-12 10:52:56.997385;23.80
2024-06-12 10:52:58.007251;23.80
2024-06-12 10:52:58.513456;23.80
2024-06-12 10:52:59.019910;23.80
2024-06-12 10:52:59.524842;23.80
2024-06-12 10:53:00.533471;23.80
2024-06-12 10:53:01.039478;23.80
2024-06-12 10:53:01.545260;23.80
2024-06-12 10:53:02.048060;23.80
2024-06-12 10:53:02.554160;23.80
2024-06-12 10:53:03.060256;23.80
2024-06-12 10:53:04.069116;23.80
2024-06-12 10:53:04.575087;23.80
2024-06-12 10:53:05.081181;23.90
2024-06-12 10:53:06.084479;23.90
2024-06-12 10:53:06.590402;23.90
2024-06-12 10:53:07.096243;23.90
2024-06-12 10:53:07.605934;23.90
2024-06-12 10:53:08.617462;23.90
2024-06-12 10:53:09.124084;23.90
2024-06-12 10:53:09.630120;23.90
2024-06-12 10:53:10.132996;24.00
2024-06-12 10:53:11.139505;24.00
2024-06-12 10:53:11.645554;24.00
2024-06-12 10:53:12.154699;24.00
2024-06-12 10:53:13.160293;24.00
2024-06-12 10:53:13.665778;24.00
2024-06-12 10:53:14.171529;24.00
2024-06-12 10:53:14.677394;24.00
2024-06-12 10:53:15.192609;24.00
2024-06-12 10:53:15.704629;24.00
2024-06-12 10:53:16.710746;24.00
2024-06-12 10:53:17.216600;24.00
2024-06-12 10:53:17.722518;24.00
2024-06-12 10:53:18.231515;24.00
2024-06-12 10:53:18.737517;24.00
2024-06-12 10:53:19.243188;24.00
2024-06-12 10:53:20.249554;24.00
2024-06-12 10:53:20.752540;24.00
2024-06-12 10:53:21.258778;24.10
2024-06-12 10:53:21.764757;24.10
2024-06-12 10:53:22.273334;24.10
2024-06-12 10:53:23.279606;24.10
2024-06-12 10:53:23.785861;24.10
2024-06-12 10:53:24.289179;24.10
2024-06-12 10:53:24.795230;24.10
2024-06-12 10:53:25.300958;24.10
2024-06-12 10:53:26.310470;24.20
2024-06-12 10:53:26.816690;24.20
2024-06-12 10:53:27.322166;24.20
2024-06-12 10:53:27.827920;24.20
2024-06-12 10:53:28.330918;24.20
2024-06-12 10:53:29.337753;24.20
2024-06-12 10:53:29.843639;24.20
2024-06-12 10:53:30.351608;24.20
2024-06-12 10:53:30.857914;24.20
2024-06-12 10:53:31.363601;24.20
2024-06-12 10:53:32.367000;24.20
2024-06-12 10:53:32.873263;24.20
2024-06-12 10:53:33.379338;24.20
2024-06-12 10:53:33.885139;24.20
2024-06-12 10:53:34.391163;24.20
2024-06-12 10:53:34.897251;24.20
2024-06-12 10:53:35.402635;24.20
2024-06-12 10:53:36.421050;24.20
2024-06-12 10:53:36.927010;24.20
2024-06-12 10:53:37.433058;24.20
2024-06-12 10:53:37.937948;24.20
2024-06-12 10:53:38.944114;24.20
2024-06-12 10:53:39.449977;24.20
2024-06-12 10:53:39.955409;24.20
2024-06-12 10:53:40.457297;24.30
2024-06-12 10:53:40.962217;24.30
2024-06-12 10:53:41.466518;24.30
2024-06-12 10:53:42.475621;24.30
2024-06-12 10:53:42.981409;24.30
2024-06-12 10:53:43.487186;24.30
2024-06-12 10:53:43.990522;24.30
2024-06-12 10:53:44.496558;24.30
2024-06-12 10:53:45.503483;24.40
2024-06-12 10:53:46.012306;24.40
2024-06-12 10:53:46.516693;24.40
2024-06-12 10:53:47.022368;24.40
2024-06-12 10:53:47.528300;24.40
