duration,offline
519,false
521,false
522,false
525,false
531,false
528,false
527,false
527,false
528,false
527,false
522,false
518,false
516,false
514,false
513,false
514,false
516,false
517,false
518,false
518,false
520,false
533,false
536,false
540,false
536,false
534,false
537,false
543,false
545,false
543,false
537,false
536,false
537,false
540,false
544,false
556,false
543,false
533,false
532,false
533,false
531,false
525,false
521,false
523,false
510,false
517,false
513,false
507,false
509,false
509,false
505,false
506,false
497,false
495,false
498,false
496,false
495,false
496,false
501,false
499,false
494,false
496,false
501,false
506,false
520,false
524,false
520,false
524,false
528,false
529,false
521,false
527,false
532,false
533,false
530,false
524,false
528,false
536,false
530,false
543,false
551,false
557,false
562,false
549,false
543,false
551,false
561,false
582,false
587,false
586,false
569,false
571,false
587,false
594,false
586,false
601,false
604,false
611,false
613,false
593,false
582,false
575,false
578,false
584,false
583,false
583,false
578,false
579,false
574,false
563,false
563,false
562,false
564,false
579,false
582,false
570,false
585,false
608,false
612,false
598,false
593,false
592,false
600,false
597,false
599,false
588,false
572,false
571,false
566,false
577,false
576,false
564,false
557,false
561,false
563,false
575,false
586,false
586,false
574,false
570,false
557,false
553,false
561,false
562,false
559,false
553,false
551,false
560,false
575,false
587,false
594,false
602,false
578,false
565,false
575,false
580,false
571,false
559,false
554,false
558,false
560,false
566,false
576,false
584,false
580,false
585,false
571,false
566,false
572,false
583,false
589,false
571,false
568,false
582,false
577,false
577,false
576,false
558,false
555,false
555,false
553,false
546,false
538,false
535,false
536,false
536,false
541,false
542,false
539,false
535,false
547,false
541,false
541,false
547,false
561,false
568,false
558,false
547,false
545,false
550,false
552,false
551,false
543,false
540,false
542,false
546,false
547,false
550,false
555,false
544,false
539,false
538,false
532,false
530,false
536,false
541,false
545,false
541,false
538,false
533,false
533,false
539,false
544,false
538,false
536,false
537,false
540,false
545,false
539,false
552,false
557,false
560,false
566,false
564,false
571,false
561,false
550,false
546,false
540,false
533,false
536,false
531,false
544,false
551,false
558,false
559,false
564,false
560,false
564,false
568,false
578,false
572,false
555,false
552,false
553,false
552,false
556,false
560,false
581,false
584,false
601,false
614,false
626,false
594,false
586,false
588,false
585,false
599,false
607,false
588,false
587,false
645,false
614,false
606,false
610,false
635,false
660,false
674,false
662,false
631,false
626,false
633,false
635,false
622,false
610,false
600,false
589,false
588,false
584,false
584,false
584,false
569,false
575,false
596,false
682,false
686,false
715,false
666,false
700,false
674,false
660,false
608,false
610,false
604,false
614,false
643,false
655,false
634,false
608,false
646,false
992,false
781,false
730,false
664,false
631,false
612,false
613,false
653,false
713,false
688,false
757,false
725,false
857,false
697,false
669,false
609,false
590,false
582,false
580,false
588,false
595,false
605,false
605,false
605,false
605,false
618,false
620,false
645,false
638,false
622,false
623,false
621,false
631,false
628,false
610,false
622,false
599,false
589,false
586,false
583,false
593,false
594,false
604,false
616,false
619,false
699,false
711,false
734,false
735,false
666,false
742,false
618,false
617,false
618,false
599,false
606,false
606,false
624,false
688,false
621,false
620,false
628,false
636,false
641,false
652,false
642,false
637,false
626,false
604,false
602,false
614,false
627,false
640,false
622,false
703,false
627,false
644,false
621,false
632,false
646,false
640,false
621,false
599,false
592,false
587,false
574,false
561,false
552,false
547,false
545,false
546,false
547,false
549,false
541,false
538,false
535,false
537,false
537,false
534,false
530,false
526,false
532,false
539,false
545,false
553,false
546,false
544,false
543,false
545,false
543,false
541,false
532,false
531,false
528,false
526,false
529,false
535,false
542,false
540,false
537,false
533,false
536,false
531,false
531,false
531,false
527,false
523,false
