zeitstempel;Particles > 0.3um / 0.1L air;Particles > 0.5um / 0.1L air;Particles > 1.0um / 0.1L air;Particles > 2.5um / 0.1L air;Particles > 5.0um / 0.1L air;Particles > 10.0um / 0.1L air
2024-06-19 16:09:51.465902;543;159;14;0;0;0
2024-06-19 16:09:51.973095;543;159;14;0;0;0
2024-06-19 16:09:52.481310;543;159;14;0;0;0
2024-06-19 16:09:52.988820;603;170;12;0;0;0
2024-06-19 16:09:53.496975;603;170;12;0;0;0
2024-06-19 16:09:53.999005;603;170;12;0;0;0
2024-06-19 16:09:55.015098;603;170;12;0;0;0
2024-06-19 16:09:55.527531;543;150;10;0;0;0
2024-06-19 16:09:56.035716;543;150;10;0;0;0
2024-06-19 16:09:56.544012;543;150;10;0;0;0
2024-06-19 16:09:57.053890;528;146;8;0;0;0
2024-06-19 16:09:57.562653;528;146;8;0;0;0
2024-06-19 16:09:58.564350;513;141;6;0;0;0
2024-06-19 16:09:59.072796;513;141;6;0;0;0
2024-06-19 16:09:59.580522;513;141;6;0;0;0
2024-06-19 16:10:00.595440;492;135;10;0;0;0
2024-06-19 16:10:01.103582;492;135;10;0;0;0
2024-06-19 16:10:01.611656;492;135;10;0;0;0
2024-06-19 16:10:02.614402;459;122;6;0;0;0
2024-06-19 16:10:03.122034;459;122;6;0;0;0
2024-06-19 16:10:03.629916;498;131;8;0;0;0
2024-06-19 16:10:04.138069;498;131;8;0;0;0
2024-06-19 16:10:04.653064;498;131;8;0;0;0
2024-06-19 16:10:05.161386;606;160;10;0;0;0
2024-06-19 16:10:05.669146;606;160;10;0;0;0
2024-06-19 16:10:06.177987;606;160;10;0;0;0
2024-06-19 16:10:06.679335;624;171;10;0;0;0
2024-06-19 16:10:07.187554;624;171;10;0;0;0
2024-06-19 16:10:07.695522;624;171;10;0;0;0
2024-06-19 16:10:08.711223;651;178;12;0;0;0
2024-06-19 16:10:09.219563;651;178;12;0;0;0
2024-06-19 16:10:09.726765;651;178;12;0;0;0
2024-06-19 16:10:10.735620;678;193;12;0;0;0
2024-06-19 16:10:11.243822;678;193;12;0;0;0
2024-06-19 16:10:11.752710;678;193;12;0;0;0
2024-06-19 16:10:12.755211;705;207;12;0;0;0
2024-06-19 16:10:13.263553;705;207;12;0;0;0
2024-06-19 16:10:13.771870;726;216;12;0;0;0
2024-06-19 16:10:14.308101;726;216;12;0;0;0
2024-06-19 16:10:14.831958;726;216;12;0;0;0
2024-06-19 16:10:15.353097;720;212;12;0;0;0
2024-06-19 16:10:15.873351;720;212;12;0;0;0
2024-06-19 16:10:16.875999;720;212;12;0;0;0
2024-06-19 16:10:17.384253;720;212;8;0;0;0
2024-06-19 16:10:17.892599;720;212;8;0;0;0
2024-06-19 16:10:18.407639;720;212;8;0;0;0
2024-06-19 16:10:18.915618;747;223;8;0;0;0
2024-06-19 16:10:19.423881;747;223;8;0;0;0
2024-06-19 16:10:19.932776;747;223;8;0;0;0
2024-06-19 16:10:20.440065;702;214;8;0;0;0
2024-06-19 16:10:20.949135;702;214;8;0;0;0
2024-06-19 16:10:21.456237;702;214;8;0;0;0
2024-06-19 16:10:22.464312;609;187;4;0;0;0
2024-06-19 16:10:22.972097;609;187;4;0;0;0
2024-06-19 16:10:23.478458;609;187;4;0;0;0
2024-06-19 16:10:24.487210;645;196;4;0;0;0
2024-06-19 16:10:24.995687;645;196;4;0;0;0
2024-06-19 16:10:25.504030;606;182;4;0;0;0
2024-06-19 16:10:26.512117;606;182;4;0;0;0
2024-06-19 16:10:27.020312;591;180;8;0;0;0
2024-06-19 16:10:27.527118;591;180;8;0;0;0
2024-06-19 16:10:28.035501;591;180;8;0;0;0
2024-06-19 16:10:28.537500;591;180;8;0;0;0
2024-06-19 16:10:29.046111;576;175;8;0;0;0
2024-06-19 16:10:29.553718;576;175;8;0;0;0
2024-06-19 16:10:30.065551;576;175;8;0;0;0
2024-06-19 16:10:30.575608;555;168;8;0;0;0
2024-06-19 16:10:31.083160;555;168;8;0;0;0
2024-06-19 16:10:31.591108;555;168;8;0;0;0
2024-06-19 16:10:32.599697;597;184;8;0;0;0
2024-06-19 16:10:33.108143;597;184;8;0;0;0
2024-06-19 16:10:33.615240;597;184;8;0;0;0
2024-06-19 16:10:34.617116;678;210;8;0;0;0
2024-06-19 16:10:35.125377;678;210;8;0;0;0
2024-06-19 16:10:35.633621;732;228;14;0;0;0
2024-06-19 16:10:36.649307;732;228;14;0;0;0
2024-06-19 16:10:37.157747;732;228;14;0;0;0
2024-06-19 16:10:37.663763;717;219;12;0;0;0
2024-06-19 16:10:38.666342;717;219;12;0;0;0
2024-06-19 16:10:39.174412;717;219;12;0;0;0
2024-06-19 16:10:39.682369;717;219;12;0;0;0
2024-06-19 16:10:40.192179;717;219;12;0;0;0
2024-06-19 16:10:40.705373;630;192;12;0;0;0
2024-06-19 16:10:41.214276;630;192;12;0;0;0
2024-06-19 16:10:41.721392;630;192;12;0;0;0
2024-06-19 16:10:42.230285;642;195;10;0;0;0
2024-06-19 16:10:42.731573;642;195;10;0;0;0
2024-06-19 16:10:43.240498;642;195;10;0;0;0
2024-06-19 16:10:43.748620;642;195;10;0;0;0
2024-06-19 16:10:44.765103;648;195;6;0;0;0
2024-06-19 16:10:45.273193;648;195;6;0;0;0
2024-06-19 16:10:45.779988;648;195;6;0;0;0
2024-06-19 16:10:46.307206;663;197;8;0;0;0
2024-06-19 16:10:46.826761;663;197;8;0;0;0
2024-06-19 16:10:47.832030;657;193;8;0;0;0
2024-06-19 16:10:48.343659;657;193;8;0;0;0
2024-06-19 16:10:48.851848;642;188;8;0;0;0
2024-06-19 16:10:49.359026;642;188;8;0;0;0
2024-06-19 16:10:50.361255;642;188;8;0;0;0
2024-06-19 16:10:50.869742;567;166;10;0;0;0
2024-06-19 16:10:51.377791;567;166;10;0;0;0
2024-06-19 16:10:51.886153;567;166;10;0;0;0
2024-06-19 16:10:52.901505;507;144;4;0;0;0
2024-06-19 16:10:53.408434;507;144;4;0;0;0
2024-06-19 16:10:53.915682;507;144;4;0;0;0
2024-06-19 16:10:54.416729;576;166;4;0;0;0
2024-06-19 16:10:54.924451;576;166;4;0;0;0
2024-06-19 16:10:55.439004;576;166;4;0;0;0
2024-06-19 16:10:55.946507;561;164;4;0;0;0
2024-06-19 16:10:56.453726;561;164;4;0;0;0
2024-06-19 16:10:57.462193;579;173;6;0;0;0
2024-06-19 16:10:57.969074;579;173;6;0;0;0
2024-06-19 16:10:58.476147;579;173;6;0;0;0
2024-06-19 16:10:58.984234;579;173;6;0;0;0
2024-06-19 16:10:59.487538;612;186;6;0;0;0
2024-06-19 16:10:59.993540;612;186;6;0;0;0
2024-06-19 16:11:00.507529;612;186;6;0;0;0
2024-06-19 16:11:01.015907;579;175;6;0;0;0
2024-06-19 16:11:01.524398;579;175;6;0;0;0
2024-06-19 16:11:02.534470;579;175;6;0;0;0
2024-06-19 16:11:02.568995;558;171;4;0;0;0
2024-06-19 16:11:03.570671;558;171;4;0;0;0
2024-06-19 16:11:04.079027;558;171;4;0;0;0
2024-06-19 16:11:04.590881;645;200;8;2;2;2
2024-06-19 16:11:05.600113;645;200;8;2;2;2
2024-06-19 16:11:06.108145;666;207;8;2;2;2
2024-06-19 16:11:06.617456;666;207;8;2;2;2
2024-06-19 16:11:07.626121;666;207;8;2;2;2
2024-06-19 16:11:08.134367;681;209;6;2;2;2
2024-06-19 16:11:08.640924;681;209;6;2;2;2
2024-06-19 16:11:09.646535;702;211;6;2;2;2
2024-06-19 16:11:10.150697;702;211;6;2;2;2
2024-06-19 16:11:10.664846;702;211;6;2;2;2
2024-06-19 16:11:11.173417;729;225;6;2;2;2
2024-06-19 16:11:11.681408;729;225;6;2;2;2
2024-06-19 16:11:12.189689;729;225;6;2;2;2
2024-06-19 16:11:12.696002;723;223;10;2;2;2
2024-06-19 16:11:13.199550;723;223;10;2;2;2
2024-06-19 16:11:13.707801;723;223;10;2;2;2
2024-06-19 16:11:14.215591;723;223;10;2;2;2
2024-06-19 16:11:14.729423;711;217;10;2;2;2
2024-06-19 16:11:15.738310;711;217;10;2;2;2
2024-06-19 16:11:16.247085;717;219;10;2;2;2
2024-06-19 16:11:16.748431;717;219;10;2;2;2
2024-06-19 16:11:17.758059;717;219;10;2;2;2
2024-06-19 16:11:18.263603;690;210;10;2;2;2
2024-06-19 16:11:18.777231;690;210;10;2;2;2
2024-06-19 16:11:19.790894;729;221;10;2;2;2
2024-06-19 16:11:20.299210;729;221;10;2;2;2
2024-06-19 16:11:20.806254;729;221;10;2;2;2
2024-06-19 16:11:21.314116;696;209;8;0;0;0
2024-06-19 16:11:21.832953;696;209;8;0;0;0
2024-06-19 16:11:22.846433;696;209;8;0;0;0
2024-06-19 16:11:22.873042;681;202;8;0;0;0
2024-06-19 16:11:23.875669;681;202;8;0;0;0
2024-06-19 16:11:24.390968;681;202;8;0;0;0
