zeitstempel;temperature
2024-06-19 16:08:45.878994;22.50
2024-06-19 16:08:46.393521;22.50
2024-06-19 16:08:46.905549;22.50
2024-06-19 16:08:47.417228;22.50
2024-06-19 16:08:47.928744;22.50
2024-06-19 16:08:48.439814;22.50
2024-06-19 16:08:48.951242;22.50
2024-06-19 16:08:49.464370;22.50
2024-06-19 16:08:49.975600;22.50
2024-06-19 16:08:50.507745;22.50
2024-06-19 16:08:51.519970;22.50
2024-06-19 16:08:52.031510;22.50
2024-06-19 16:08:52.546439;22.50
2024-06-19 16:08:53.558239;22.50
2024-06-19 16:08:54.069633;22.50
2024-06-19 16:08:54.576347;22.50
2024-06-19 16:08:55.588780;22.50
2024-06-19 16:08:56.099514;22.50
2024-06-19 16:08:56.607026;22.50
2024-06-19 16:08:57.113400;22.50
2024-06-19 16:08:57.622134;22.50
2024-06-19 16:08:58.130252;22.50
2024-06-19 16:08:58.634808;22.50
2024-06-19 16:08:59.141893;22.50
2024-06-19 16:08:59.649694;22.50
2024-06-19 16:09:00.156998;22.50
2024-06-19 16:09:00.664857;22.50
2024-06-19 16:09:01.672898;22.50
2024-06-19 16:09:02.180117;22.50
2024-06-19 16:09:02.687490;22.50
2024-06-19 16:09:03.694938;22.50
2024-06-19 16:09:04.202891;22.50
2024-06-19 16:09:04.712019;22.50
2024-06-19 16:09:05.719965;22.50
2024-06-19 16:09:06.228351;22.50
2024-06-19 16:09:06.735768;22.50
2024-06-19 16:09:07.744667;22.50
2024-06-19 16:09:08.252260;22.50
2024-06-19 16:09:08.757483;22.50
2024-06-19 16:09:09.265186;22.50
2024-06-19 16:09:09.773034;22.50
2024-06-19 16:09:10.280965;22.50
2024-06-19 16:09:10.792142;22.50
2024-06-19 16:09:11.300262;22.50
2024-06-19 16:09:11.808558;22.50
2024-06-19 16:09:12.317149;22.50
2024-06-19 16:09:12.822813;22.50
2024-06-19 16:09:13.333888;22.50
2024-06-19 16:09:13.839363;22.50
2024-06-19 16:09:14.349608;22.50
2024-06-19 16:09:15.357945;22.50
2024-06-19 16:09:15.866049;22.50
2024-06-19 16:09:16.370944;22.50
2024-06-19 16:09:17.376577;22.50
2024-06-19 16:09:17.884780;22.50
2024-06-19 16:09:18.395478;22.50
2024-06-19 16:09:19.405125;22.50
2024-06-19 16:09:19.912695;22.50
2024-06-19 16:09:20.421027;22.50
2024-06-19 16:09:20.928533;22.50
2024-06-19 16:09:21.437307;22.50
2024-06-19 16:09:21.945232;22.50
2024-06-19 16:09:22.463955;22.50
2024-06-19 16:09:22.984837;22.50
2024-06-19 16:09:23.502683;22.50
2024-06-19 16:09:24.026526;22.50
2024-06-19 16:09:24.553611;22.50
2024-06-19 16:09:25.574512;22.50
2024-06-19 16:09:26.082803;22.50
2024-06-19 16:09:26.588395;22.50
2024-06-19 16:09:27.595619;22.50
2024-06-19 16:09:28.103147;22.50
2024-06-19 16:09:28.614106;22.50
2024-06-19 16:09:29.623196;22.50
2024-06-19 16:09:30.131348;22.50
2024-06-19 16:09:30.639332;22.50
2024-06-19 16:09:31.647023;22.50
2024-06-19 16:09:32.154804;22.50
2024-06-19 16:09:32.660343;22.50
2024-06-19 16:09:33.168493;22.50
2024-06-19 16:09:33.676243;22.50
2024-06-19 16:09:34.184485;22.50
2024-06-19 16:09:34.695804;22.50
2024-06-19 16:09:35.204162;22.50
2024-06-19 16:09:35.712272;22.50
2024-06-19 16:09:36.220420;22.50
2024-06-19 16:09:36.725585;22.50
2024-06-19 16:09:37.734623;22.50
2024-06-19 16:09:38.244115;22.60
2024-06-19 16:09:38.754104;22.60
2024-06-19 16:09:39.762868;22.60
2024-06-19 16:09:40.271745;22.60
2024-06-19 16:09:40.776522;22.60
2024-06-19 16:09:41.284424;22.60
2024-06-19 16:09:41.800233;22.60
2024-06-19 16:09:42.327719;22.60
2024-06-19 16:09:43.354977;22.60
2024-06-19 16:09:43.863596;22.60
2024-06-19 16:09:44.370585;22.60
2024-06-19 16:09:44.875547;22.60
2024-06-19 16:09:45.884205;22.60
2024-06-19 16:09:46.392278;22.60
2024-06-19 16:09:46.899683;22.60
2024-06-19 16:09:47.408679;22.60
2024-06-19 16:09:47.916462;22.60
2024-06-19 16:09:48.421011;22.60
2024-06-19 16:09:48.928971;22.60
2024-06-19 16:09:49.439899;22.60
2024-06-19 16:09:50.448059;22.60
2024-06-19 16:09:50.954835;22.60
2024-06-19 16:09:51.462899;22.60
2024-06-19 16:09:51.970100;22.60
2024-06-19 16:09:52.478310;22.60
2024-06-19 16:09:52.985820;22.60
2024-06-19 16:09:53.493932;22.60
2024-06-19 16:09:53.999005;22.60
2024-06-19 16:09:54.510599;22.60
2024-06-19 16:09:55.523530;22.60
2024-06-19 16:09:56.032716;22.60
2024-06-19 16:09:56.541010;22.60
2024-06-19 16:09:57.049900;22.60
2024-06-19 16:09:57.558659;22.60
2024-06-19 16:09:58.564350;22.60
2024-06-19 16:09:59.072796;22.60
2024-06-19 16:09:59.580522;22.60
2024-06-19 16:10:00.591444;22.60
2024-06-19 16:10:01.099592;22.60
2024-06-19 16:10:01.607668;22.60
2024-06-19 16:10:02.614402;22.60
2024-06-19 16:10:03.122034;22.60
2024-06-19 16:10:03.629916;22.60
2024-06-19 16:10:04.138069;22.60
2024-06-19 16:10:04.649057;22.60
2024-06-19 16:10:05.157388;22.60
2024-06-19 16:10:05.666145;22.60
2024-06-19 16:10:06.173986;22.60
2024-06-19 16:10:06.679335;22.60
2024-06-19 16:10:07.187554;22.60
2024-06-19 16:10:07.695522;22.60
2024-06-19 16:10:08.707204;22.60
2024-06-19 16:10:09.215575;22.60
2024-06-19 16:10:09.723749;22.60
2024-06-19 16:10:10.731630;22.60
2024-06-19 16:10:11.240825;22.60
2024-06-19 16:10:11.748709;22.60
2024-06-19 16:10:12.755211;22.60
2024-06-19 16:10:13.263553;22.60
2024-06-19 16:10:13.771870;22.60
2024-06-19 16:10:14.279813;22.60
2024-06-19 16:10:14.813228;22.60
2024-06-19 16:10:15.336604;22.60
2024-06-19 16:10:15.857950;22.60
2024-06-19 16:10:16.875999;22.60
